ticket_id,issue_category,priority,resolution_time,cost_per_hour,client_type,escalation_count,satisfaction_score,total_cost
47164,Hardware,Low,2.8078283353050284,40.0,Small,0,,112.31313341220114
47165,Account/Access,Medium,7.342798416666729,90.0,Enterprise,0,3.6636508554077896,660.8518575000056
47166,Account/Access,Medium,,60.0,Medium,0,4.9780880124065865,68.83932509166297
47167,Software,Low,,60.0,Medium,0,5.0,15.0
47168,Network,High,4.7315457903774485,90.0,Enterprise,0,4.709187808046928,425.83912113397037
47169,Account/Access,High,1.7426587922012517,40.0,Small,0,4.274940938066433,69.70635168805006
47170,Hardware,Medium,1.3053754926981038,40.0,Small,1,4.880706714361038,202.21501970792417
47171,Network,Medium,,60.0,Medium,1,3.9469258715197033,282.44333157833637
47172,,Medium,1.2159697864810106,40.0,Small,1,4.484890931680815,198.63879145924042
47173,Software,Medium,1.6334675282764497,90.0,Enterprise,0,4.100076736069605,147.01207754488047
47174,,Low,0.25,60.0,Medium,0,4.7463849283296256,15.0
47175,Account/Access,Medium,1.68522378040506,40.0,Small,0,,67.4089512162024
47176,Software,Low,,40.0,Small,0,3.577663788374825,121.20857072777248
47177,Account/Access,High,1.6098584524287283,40.0,Small,0,4.858444211927539,64.39433809714913
47178,Software,High,0.8718728133084688,40.0,Small,0,4.422009623012855,34.874912532338755
47179,Network,Low,1.7896075887584073,40.0,Small,0,,71.58430355033629
47180,Other,High,,40.0,Small,1,4.142099211429712,332.60339741851476
47181,Software,Medium,1.5916104150106072,90.0,Enterprise,1,4.166869405517832,293.2449373509546
47182,Network,Low,2.4257805431600974,60.0,Medium,0,4.326018917007479,145.54683258960586
47183,Network,High,3.867370849980836,40.0,Small,0,4.652966098318944,154.69483399923345
47184,Other,,5.665508731790557,60.0,Medium,0,4.0294490085306585,339.93052390743344
47185,Network,Medium,0.9529349323264282,40.0,Small,1,4.171921076962987,188.11739729305714
47186,Network,Medium,,60.0,Medium,1,3.900978515393236,411.6776450487338
47187,Account/Access,High,,40.0,Small,0,,81.20886572526913
47188,,,1.4714309657531854,90.0,Enterprise,1,4.6897595044516684,282.4287869177867
47189,Account/Access,Medium,,40.0,Small,0,4.871108472618233,90.40598764313897
47190,,,0.7998417858568141,40.0,Small,1,4.882349576529618,181.99367143427256
47191,Network,High,4.5416153259320176,60.0,Medium,0,4.169669755057388,272.49691955592107
47192,Software,Low,,40.0,Small,0,4.344291416345105,62.378176834111215
47193,,Medium,0.4757629019721312,40.0,Small,2,5.0,319.0305160788852
47194,,Medium,4.398152335468086,40.0,Small,0,,175.92609341872344
47195,Hardware,Low,2.3460160087528155,60.0,Medium,0,4.737103649274425,140.76096052516894
47196,Network,Medium,1.8292374260878597,60.0,Medium,0,,109.75424556527157
47197,Software,High,1.1061198587596857,60.0,Medium,2,4.513280055837351,366.3671915255811
47198,,Medium,1.3650394084316044,40.0,Small,1,3.9202792207000057,204.6015763372642
47199,Software,Medium,1.013815385854245,90.0,Enterprise,1,4.6377731486823945,241.24338472688203
47200,Hardware,Medium,2.3589710227625607,40.0,Small,1,4.0062661547427805,244.3588409105024
47201,Network,Low,,40.0,Small,0,5.0,17.24498908808269
47202,Account/Access,Low,0.5829866660324176,40.0,Small,1,,173.3194666412967
47203,,Medium,3.9019517626606737,40.0,Small,0,3.6691146441093285,156.07807050642694
47204,Account/Access,Medium,1.9366610065061072,90.0,Enterprise,0,4.4558819981056335,174.29949058554965
47205,,Medium,,60.0,Medium,0,4.607942666232192,110.23135824077677
47206,,,6.7297264476267245,60.0,Medium,0,,403.7835868576035
47207,,,13.253449595767659,40.0,Small,0,,530.1379838307064
47208,Software,High,0.9779558031824956,60.0,Medium,0,4.205779142375449,58.677348190949736
47209,,,,90.0,Enterprise,0,3.6779758878157294,454.7029134114825
47210,,Medium,6.269577660548368,60.0,Medium,0,3.243553970193357,376.1746596329021
47211,Software,Medium,4.5752350368547265,40.0,Small,0,3.9577614955472913,183.00940147418908
47212,Software,Medium,1.3510472730890646,60.0,Medium,0,4.954323559944294,81.06283638534387
47213,Software,Medium,2.26994272785165,90.0,Enterprise,0,,204.2948455066485
47214,Network,Medium,,60.0,Medium,0,4.34837373751199,193.45366594440048
47215,Other,Medium,,60.0,Medium,0,4.984088501847738,47.00000444848749
47216,,High,1.5645417320065012,90.0,Enterprise,0,4.831536901364687,140.8087558805851
47217,Software,,,40.0,Small,0,4.347843126468012,79.8435084981543
47218,,High,5.817423084288668,90.0,Enterprise,0,3.597500658042264,523.5680775859802
47219,Hardware,Low,0.25,90.0,Enterprise,1,4.3021752640880635,172.5
47220,Software,Critical,2.3220041152922497,40.0,Small,2,,392.88016461169
47221,Network,Medium,2.9491152343483025,90.0,Enterprise,0,,265.42037109134725
47222,Other,High,,90.0,Enterprise,0,4.171516325688517,213.2415070399228
47223,Software,Medium,4.1516141288934545,40.0,Small,0,4.585317622948761,166.0645651557382
47224,Software,Low,,40.0,Small,1,4.478844574423556,175.1776204101023
47225,Hardware,,,60.0,Medium,1,4.194074455337001,324.8338075500661
47226,Network,Critical,1.9500253867254478,40.0,Small,1,4.7389430715560605,228.00101546901791
47227,Other,Medium,1.426782548954174,40.0,Small,1,4.352314169912187,207.07130195816694
47228,Software,High,3.269420492032364,60.0,Medium,1,,346.1652295219418
47229,Software,Medium,0.8683742396576313,40.0,Small,1,4.009847250392422,184.73496958630525
47230,Hardware,Low,,60.0,Medium,0,,384.78757574033165
47231,Network,High,1.4697667113907449,40.0,Small,1,4.696699988556647,208.7906684556298
47232,Software,,0.3994673576658054,40.0,Small,0,5.0,15.978694306632216
47233,Hardware,Critical,7.441315534168748,40.0,Small,0,3.2183186401659887,297.65262136674994
47234,Network,Low,1.9617838932610652,40.0,Small,0,4.215462093911523,78.47135573044261
47235,Hardware,Low,0.4568361884864034,40.0,Small,1,4.832476568892951,168.27344753945613
47236,Hardware,Medium,3.1236665592805255,60.0,Medium,0,4.845526795133932,187.41999355683154
47237,Software,,,40.0,Small,0,4.594443228054917,29.40154475324229
47238,Hardware,Medium,1.122343004496048,60.0,Medium,0,4.612866256978465,67.34058026976288
47239,,Medium,4.371873869584706,60.0,Medium,0,4.314084723542374,262.3124321750824
47240,Software,Low,1.9814407313918296,60.0,Medium,0,4.535306526646729,118.88644388350978
47241,Network,Medium,1.059296278698366,60.0,Medium,0,5.0,63.55777672190196
47242,Network,Low,0.25,40.0,Small,2,4.3445672186593765,310.0
47243,,,1.2985525581619728,60.0,Medium,1,4.726435215135825,227.91315348971835
47244,Hardware,Low,0.25,90.0,Enterprise,0,4.992678628643853,22.5
47245,Network,Medium,3.4521255443768313,60.0,Medium,1,3.4711047244303463,357.12753266260984
47246,Network,High,5.940040469025253,60.0,Medium,0,4.10717947899025,356.4024281415152
47247,Account/Access,Medium,,60.0,Medium,0,4.848185320448161,115.57007717707349
47248,,,2.9186386321040834,60.0,Medium,1,4.237858797722446,325.118317926245
47249,Account/Access,Medium,1.199207126796909,40.0,Small,0,4.620481691790926,47.968285071876366
47250,Network,High,,60.0,Medium,1,3.858193945989827,445.0698712099277
47251,Account/Access,Critical,2.859406892782694,60.0,Medium,0,3.9823890025828326,171.56441356696163
47252,,Low,0.8479394929049999,40.0,Small,0,4.545651998074836,33.917579716199995
47253,Other,Medium,4.937439154402863,40.0,Small,0,3.7923269570147466,197.49756617611453
47254,Account/Access,,3.624968677039293,90.0,Enterprise,1,3.8562839386242924,476.24718093353636
47255,Software,Medium,3.1883608847341094,90.0,Enterprise,0,4.18597522299757,286.9524796260698
47256,Account/Access,,0.35926857141628793,40.0,Small,0,,14.370742856651518
47257,,Medium,,60.0,Medium,0,4.609252049289404,132.2618777806554
47258,Other,Low,2.0084758836494743,40.0,Small,1,,230.33903534597897
47259,,,3.2975354185431285,40.0,Small,1,4.127709153448225,281.90141674172514
47260,Software,Medium,0.458355960020189,90.0,Enterprise,2,,341.252036401817
47261,Hardware,,1.3867483925583113,90.0,Enterprise,1,,274.807355330248
47262,,High,2.5022992916668794,60.0,Medium,1,4.074835102862977,300.13795750001276
47263,Other,Low,1.912263043292709,40.0,Small,0,4.474032410622528,76.49052173170836
47264,Software,High,1.3144986690272464,40.0,Small,0,5.0,52.57994676108986
47265,Hardware,Medium,0.490512434150875,40.0,Small,1,4.445233430353263,169.620497366035
47266,Network,Medium,7.417138610687005,40.0,Small,1,3.5241820885198933,446.68554442748024
47267,Software,High,,40.0,Small,1,4.862339658323128,189.84756035641973
47268,Other,Medium,3.9341158674151453,90.0,Enterprise,0,4.158618402990983,354.0704280673631
47269,,High,,90.0,Enterprise,0,3.90915555902093,272.9741942497205
47270,,Medium,7.257073441386972,90.0,Enterprise,0,,653.1366097248275
47271,,Low,1.5828082231820935,40.0,Small,1,4.28940193937146,213.31232892728374
47272,Other,Medium,1.4042521028829877,40.0,Small,0,4.742422061874544,56.17008411531951
47273,Network,Low,0.6336887186213958,40.0,Small,0,4.585814468522076,25.34754874485583
47274,,Medium,9.285605568097925,40.0,Small,0,,371.42422272391696
47275,Software,Low,,90.0,Enterprise,1,4.21700192984362,396.04833778360035
47276,Network,Medium,4.224889767543774,90.0,Enterprise,1,4.364484466801283,530.2400790789397
47277,Hardware,,,60.0,Medium,1,4.752249434248603,222.85263302228572
47278,Account/Access,Critical,5.980443463377803,40.0,Small,0,3.4155361199952754,239.21773853511212
47279,Hardware,Low,2.1642155407037045,90.0,Enterprise,1,,344.7793986633334
47280,Software,Low,2.452396870090556,60.0,Medium,1,3.85127604036953,297.1438122054334
47281,Network,,1.023182324039195,40.0,Small,0,5.0,40.9272929615678
47282,Hardware,,2.2479170581568004,60.0,Medium,0,4.991204464565416,134.87502348940802
47283,Account/Access,Medium,1.5932476852575332,40.0,Small,0,5.0,63.72990741030133
47284,Account/Access,Low,1.0011808233430686,40.0,Small,0,4.948288281649762,40.04723293372274
47285,Network,Medium,0.7061348856237081,60.0,Medium,2,4.05157310168296,342.3680931374225
47286,Network,Low,2.573941206436144,40.0,Small,0,4.86977610629689,102.95764825744577
47287,Hardware,Medium,0.6210018207133363,40.0,Small,1,5.0,174.84007282853344
47288,Software,Medium,1.790902975083126,40.0,Small,1,4.645933767770178,221.63611900332504
47289,Account/Access,Low,4.330456705734984,40.0,Small,0,4.226133791546594,173.21826822939937
47290,Hardware,Critical,0.9891520275642703,60.0,Medium,0,,59.34912165385622
47291,Other,Low,1.9515779892589806,60.0,Medium,0,4.761253916695011,117.09467935553884
47292,Software,Medium,4.296254927832219,90.0,Enterprise,0,3.571306199645696,386.6629435048997
47293,Hardware,,1.9512861703760922,90.0,Enterprise,2,4.093721797783752,475.61575533384826
47294,Software,Medium,1.9898936784896137,40.0,Small,0,4.43208866913561,79.59574713958455
47295,Network,High,1.112007644981129,40.0,Small,0,4.714487780355074,44.48030579924516
47296,Other,Low,0.35738288467874724,40.0,Small,1,3.9098573352457118,164.29531538714988
47297,Account/Access,Medium,,90.0,Enterprise,1,4.2111909649800445,172.5
47298,,,4.258241485686342,40.0,Small,1,3.4925400956240313,320.32965942745363
47299,Other,,0.25,40.0,Small,1,4.352714824344768,160.0
47300,Software,,,90.0,Enterprise,0,3.591673106788536,569.0887023491412
47301,Software,Critical,1.7024128085590027,40.0,Small,0,,68.09651234236011
47302,Account/Access,High,2.4756840850926403,60.0,Medium,0,,148.54104510555842
47303,Network,Medium,3.0029082154554456,90.0,Enterprise,0,4.319312269771436,270.2617393909901
47304,,Medium,0.7362903849138002,90.0,Enterprise,0,4.4113962754292855,66.26613464224201
47305,Account/Access,Medium,0.5129705374846105,60.0,Medium,0,4.685216113818848,30.77823224907663
47306,Software,Critical,5.76683273701341,40.0,Small,0,3.7112228889951995,230.6733094805364
47307,,,1.361430388659483,40.0,Small,0,4.29922177676339,54.45721554637932
47308,Account/Access,Critical,1.2462676953691039,40.0,Small,1,3.7064702801632725,199.85070781476415
47309,,Medium,6.778300174703337,90.0,Enterprise,0,3.333174045104158,610.0470157233003
47310,Account/Access,Critical,,60.0,Medium,1,4.04719591478705,282.52381460042955
47311,Account/Access,,,40.0,Small,1,4.985871319535847,186.66372397862926
47312,Software,High,3.5509596155071934,60.0,Medium,1,3.6327114012553197,363.0575769304316
47313,Hardware,,3.919330975091185,40.0,Small,1,4.064544763526434,306.7732390036474
47314,Account/Access,,,90.0,Enterprise,1,4.970058595343679,204.5621044184574
47315,,,3.4593318814313947,40.0,Small,0,4.014865055640678,138.37327525725578
47316,Software,Medium,2.2213474910880007,40.0,Small,0,4.579702605169969,88.85389964352002
47317,Hardware,Critical,2.870159982787444,40.0,Small,0,,114.80639931149776
47318,Hardware,High,,60.0,Medium,0,,163.11449596578223
47319,Network,High,2.519012608616583,60.0,Medium,1,3.877394050962731,301.140756516995
47320,Account/Access,Low,0.6213231553879548,90.0,Enterprise,0,4.660191750715128,55.91908398491593
47321,,Low,2.5016720547218876,60.0,Medium,0,4.197102592802965,150.10032328331326
47322,Software,High,,90.0,Enterprise,1,4.9475529505168385,224.8646853608629
47323,Other,Medium,2.978960223702959,40.0,Small,0,4.749997571189849,119.15840894811836
47324,,Medium,5.411118389096082,60.0,Medium,0,,324.6671033457649
47325,,High,1.2604248851859499,40.0,Small,1,4.537222109901441,200.41699540743798
47326,,Medium,,60.0,Medium,0,4.622935262226324,96.00918883041193
47327,,,2.4551786973278418,90.0,Enterprise,0,4.925653153081031,220.96608275950575
47328,Software,,0.25,90.0,Enterprise,1,4.107923416891732,172.5
47329,Account/Access,Medium,1.3469550462633446,40.0,Small,1,4.3975413415965665,203.8782018505338
47330,Software,Low,,40.0,Small,0,,18.828210775093726
47331,Network,High,,90.0,Enterprise,3,3.648042769902541,806.3612869768028
47332,Account/Access,Low,0.6535087071079806,40.0,Small,0,4.928837713317554,26.140348284319224
47333,Software,Medium,0.5731579612330122,60.0,Medium,0,4.683543496623226,34.389477673980736
47334,,Low,0.3595347658462825,40.0,Small,0,4.899088098969433,14.3813906338513
47335,Hardware,Low,2.923618614192414,60.0,Medium,0,4.6479056126648235,175.41711685154485
47336,,Medium,1.2808749326772262,60.0,Medium,0,4.578893860127597,76.85249596063358
47337,Software,Medium,1.486376332267138,40.0,Small,0,5.0,59.45505329068552
47338,,High,4.537236029528317,60.0,Medium,0,4.15689220733279,272.234161771699
47339,Network,Low,3.140079140416348,60.0,Medium,0,,188.40474842498088
47340,Software,Medium,1.3913230869405837,60.0,Medium,0,4.8435533090831315,83.47938521643502
47341,Hardware,Low,0.8604535883640189,60.0,Medium,0,4.661880553910928,51.62721530184113
47342,,Critical,,40.0,Small,1,4.682607934188891,218.05956956895062
47343,Account/Access,High,1.2104115201834296,40.0,Small,1,,198.4164608073372
47344,Hardware,Critical,1.7966071493185987,90.0,Enterprise,0,4.38733713128465,161.6946434386739
47345,Account/Access,Medium,2.219155589239298,40.0,Small,0,4.3930436178675265,88.76622356957192
47346,Software,Low,0.926830487963464,90.0,Enterprise,0,4.590837459696828,83.41474391671176
47347,,Low,0.6087935435872783,90.0,Enterprise,0,4.23774465147152,54.79141892285505
47348,,High,,60.0,Medium,0,4.843075007539525,36.59088375923326
47349,Account/Access,,2.667491026671742,40.0,Small,2,3.922782597464684,406.6996410668697
47350,,Low,1.6969168186874155,90.0,Enterprise,0,,152.72251368186738
47351,Hardware,Critical,,60.0,Medium,0,4.278718214275984,32.0683773913861
47352,Software,Medium,0.9800894667915854,40.0,Small,0,4.1511986557587655,39.203578671663415
47353,Software,,,60.0,Medium,0,4.7967302440427035,143.65548573940094
47354,Network,,2.1002640296431427,40.0,Small,0,4.548719060016735,84.0105611857257
47355,Hardware,,2.0895882459341237,40.0,Small,1,4.569859580150216,233.58352983736495
47356,,High,2.544883608949763,60.0,Medium,0,4.991499558587065,152.6930165369858
47357,Hardware,Medium,1.2776025428394802,40.0,Small,1,4.879513354749109,201.1041017135792
47358,Software,,0.9738629343892985,40.0,Small,0,4.845242416146429,38.95451737557194
47359,Network,,3.261304322620697,40.0,Small,1,4.948414512995566,280.4521729048279
47360,,High,7.422259117045417,40.0,Small,0,3.155386390950045,296.89036468181666
47361,,Low,4.065616582320523,40.0,Small,0,4.2431025395147515,162.6246632928209
47362,Hardware,Medium,1.0071973604646827,40.0,Small,0,4.703710123710731,40.28789441858731
47363,Software,Low,1.3347484661131217,60.0,Medium,1,4.349092558818394,230.08490796678728
47364,,Medium,1.0671237478511897,40.0,Small,0,,42.684949914047586
47365,Network,Low,1.9611494156930496,90.0,Enterprise,0,4.089529705326232,176.50344741237447
47366,Software,Medium,1.6701119282407526,60.0,Medium,1,,250.20671569444517
47367,,Medium,3.8541372838601653,40.0,Small,0,4.2999988122832695,154.1654913544066
47368,Other,,7.537023040711401,60.0,Medium,1,3.0094981642278604,602.221382442684
47369,,Low,0.6616610011941534,60.0,Medium,0,5.0,39.699660071649205
47370,Account/Access,Low,2.57926651135149,60.0,Medium,0,4.408318302673745,154.7559906810894
47371,Software,Critical,,40.0,Small,0,4.600498604459927,16.155342999402208
47372,Account/Access,,3.2668761611404875,40.0,Small,0,4.26974542629801,130.6750464456195
47373,Account/Access,Medium,1.286037841525465,90.0,Enterprise,0,,115.74340573729185
47374,Hardware,Low,1.6148719628285992,40.0,Small,0,4.479917741811651,64.59487851314397
47375,Hardware,High,,60.0,Medium,0,4.43468839140208,131.1795583032099
47376,Hardware,Low,5.302815731095923,40.0,Small,0,3.84673781135683,212.11262924383692
47377,,Medium,1.7580499996998562,60.0,Medium,2,,405.4829999819914
47378,,,1.0599441251321768,40.0,Small,1,5.0,192.39776500528706
47379,Software,Medium,0.8538304637934567,40.0,Small,0,,34.15321855173827
47380,,,,60.0,Medium,0,3.908388655135725,165.64407130080394
47381,,,10.49858006371366,60.0,Medium,0,3.2679556238256398,629.9148038228196
47382,,Medium,0.9199968451173709,40.0,Small,0,,36.79987380469483
47383,Software,Medium,0.7663703834131137,40.0,Small,0,5.0,30.65481533652455
47384,Software,Medium,4.676516199220579,60.0,Medium,0,4.073112007598278,280.59097195323477
47385,Hardware,High,5.738899817961578,60.0,Medium,0,,344.3339890776947
